Date,Time,Topocentric zenith angle,Top. azimuth angle (eastward from N),Top. azimuth angle (westward from S),Surface incidence angle,Local sunrise time,Local sun transit time,Local sunset time,Julian day,Julian century,Julian ephemeris day,Julian ephemeris century,Julian ephemeris millennium,Earth heliocentric longitude,Earth heliocentric latitude,Earth radius vector,Geocentric longitude,Geocentric latitude,Mean elongation (moon-sun),Mean anomaly (sun),Mean anomaly (moon),Argument latitude (moon),Ascending longitude (moon),Nutation longitude,Nutation obliquity,Ecliptic mean obliquity,Ecliptic true obliquity,Aberration correction,Apparent sun longitude,Greenwich mean sidereal time,Greenwich sidereal time,Geocentric sun right ascension,Geocentric sun declination,Observer hour angle,Sun equatorial horizontal parallax,Sun right ascension parallax,Topocentric sun declination,Topocentric sun right ascension,Topocentric local hour angle,Top. elevation angle (uncorrected),Atmospheric refraction correction,Top. elevation angle (corrected),Equation of time,Sunrise hour angle,Sunset hour angle,Sun transit altitude
12/12/2017,10:10:00,43.733685,145.578418,325.578418,43.733685,6.158095,11.843478,17.528246,2458099.702778,0.179458,2458099.703565,0.179458,0.017946,80.356231,-0.000210,0.984585,260.356231,0.000210,80204.596990,6817.845404,85772.119106,86807.740974,-222.051645,-0.003388,-0.002032,84373.047703,23.434926,-0.005781,260.347063,154.086161,154.083052,259.497784,-23.083547,334.855968,0.002481,0.001116,-23.084918,259.498901,334.854852,46.251276,0.015039,46.266315,6.344483,-85.258894,85.193538,53.828618
12/12/2017,10:15:00,43.058044,146.931476,326.931476,43.058044,6.158095,11.843478,17.528246,2458099.706250,0.179458,2458099.707037,0.179458,0.017946,80.359762,-0.000210,0.984584,260.359762,0.000210,80204.639319,6817.848826,85772.164470,86807.786909,-222.051828,-0.003388,-0.002032,84373.047699,23.434926,-0.005781,260.350593,155.339583,155.336475,259.501612,-23.083803,336.105563,0.002481,0.001064,-23.085183,259.502676,336.104499,46.927268,0.014688,46.941956,6.342862,-85.258894,85.193538,53.828618
12/12/2017,10:20:00,42.406853,148.326897,328.326897,42.406853,6.158095,11.843478,17.528246,2458099.709722,0.179458,2458099.710509,0.179458,0.017946,80.363292,-0.000210,0.984584,260.363292,0.000210,80204.681648,6817.852248,85772.209835,86807.832844,-222.052012,-0.003388,-0.002032,84373.047694,23.434926,-0.005781,260.354124,156.593005,156.589897,259.505439,-23.084059,337.355158,0.002481,0.001012,-23.085447,259.506451,337.354146,47.578789,0.014358,47.593147,6.341242,-85.258894,85.193538,53.828618
12/12/2017,10:25:00,41.781262,149.764975,329.764975,41.781262,6.158095,11.843478,17.528246,2458099.713194,0.179458,2458099.713981,0.179458,0.017946,80.366823,-0.000210,0.984584,260.366823,0.000210,80204.723977,6817.855671,85772.255199,86807.878779,-222.052196,-0.003388,-0.002032,84373.047690,23.434926,-0.005781,260.357654,157.846428,157.843319,259.509267,-23.084314,338.604753,0.002481,0.000959,-23.085710,259.510225,338.603794,48.204691,0.014047,48.218738,6.339621,-85.258894,85.193538,53.828618
12/12/2017,10:30:00,41.182444,151.245810,331.245810,41.182444,6.158095,11.843478,17.528246,2458099.716667,0.179458,2458099.717454,0.179458,0.017946,80.370353,-0.000210,0.984583,260.370353,0.000210,80204.766306,6817.859093,85772.300564,86807.924715,-222.052380,-0.003388,-0.002032,84373.047685,23.434926,-0.005781,260.361184,159.099850,159.096742,259.513094,-23.084570,339.854348,0.002481,0.000905,-23.085973,259.513999,339.853443,48.803800,0.013755,48.817556,6.338000,-85.258894,85.193538,53.828618
12/12/2017,10:35:00,40.611591,152.769287,332.769287,40.611591,6.158095,11.843478,17.528246,2458099.720139,0.179458,2458099.720926,0.179458,0.017946,80.373883,-0.000210,0.984583,260.373883,0.000210,80204.808635,6817.862515,85772.345929,86807.970650,-222.052564,-0.003388,-0.002032,84373.047681,23.434926,-0.005781,260.364715,160.353272,160.350164,259.516922,-23.084825,341.103942,0.002481,0.000851,-23.086235,259.517773,341.103091,49.374928,0.013482,49.388409,6.336379,-85.258894,85.193538,53.828618
12/12/2017,10:40:00,40.069901,154.335044,334.335044,40.069901,6.158095,11.843478,17.528246,2458099.723611,0.179459,2458099.724398,0.179459,0.017946,80.377414,-0.000210,0.984582,260.377414,0.000210,80204.850964,6817.865937,85772.391293,86808.016585,-222.052748,-0.003388,-0.002032,84373.047676,23.434926,-0.005781,260.368245,161.606695,161.603587,259.520749,-23.085081,342.353537,0.002481,0.000797,-23.086497,259.521546,342.352740,49.916873,0.013226,49.930099,6.334758,-85.258894,85.193538,53.828618
12/12/2017,10:45:00,39.558579,155.942454,335.942454,39.558579,6.158095,11.843478,17.528246,2458099.727083,0.179459,2458099.727870,0.179459,0.017946,80.380944,-0.000210,0.984582,260.380944,0.000210,80204.893293,6817.869359,85772.436658,86808.062520,-222.052932,-0.003388,-0.002032,84373.047672,23.434926,-0.005781,260.371776,162.860117,162.857009,259.524577,-23.085336,343.603132,0.002481,0.000742,-23.086758,259.525319,343.602390,50.428432,0.012989,50.441421,6.333137,-85.258894,85.193538,53.828618
12/12/2017,10:50:00,39.078821,157.590595,337.590595,39.078821,6.158095,11.843478,17.528246,2458099.730556,0.179459,2458099.731343,0.179459,0.017946,80.384475,-0.000210,0.984582,260.384475,0.000210,80204.935622,6817.872782,85772.482022,86808.108456,-222.053115,-0.003388,-0.002032,84373.047667,23.434926,-0.005781,260.375306,164.113540,164.110431,259.528405,-23.085591,344.852726,0.002481,0.000687,-23.087019,259.529091,344.852040,50.908410,0.012769,50.921179,6.331515,-85.258894,85.193538,53.828618
12/12/2017,10:55:00,38.631809,159.278237,339.278237,38.631809,6.158095,11.843478,17.528246,2458099.734028,0.179459,2458099.734815,0.179459,0.017946,80.388005,-0.000210,0.984581,260.388005,0.000210,80204.977951,6817.876204,85772.527387,86808.154391,-222.053299,-0.003388,-0.002032,84373.047663,23.434926,-0.005781,260.378836,165.366962,165.363853,259.532232,-23.085846,346.102321,0.002481,0.000631,-23.087279,259.532864,346.101690,51.355624,0.012567,51.368191,6.329894,-85.258894,85.193538,53.828618
12/12/2017,11:00:00,38.218694,161.003819,341.003819,38.218694,6.158095,11.843478,17.528246,2458099.737500,0.179459,2458099.738287,0.179459,0.017946,80.391536,-0.000211,0.984581,260.391536,0.000211,80205.020280,6817.879626,85772.572751,86808.200326,-222.053483,-0.003388,-0.002032,84373.047659,23.434926,-0.005781,260.382367,166.620384,166.617276,259.536060,-23.086101,347.351916,0.002481,0.000575,-23.087539,259.536635,347.351340,51.768923,0.012383,51.781306,6.328273,-85.258894,85.193538,53.828618
12/12/2017,11:05:00,37.840591,162.765439,342.765439,37.840591,6.158095,11.843478,17.528246,2458099.740972,0.179459,2458099.741759,0.179459,0.017946,80.395066,-0.000211,0.984581,260.395066,0.000211,80205.062609,6817.883048,85772.618116,86808.246261,-222.053667,-0.003388,-0.002032,84373.047654,23.434926,-0.005781,260.385897,167.873807,167.870698,259.539888,-23.086356,348.601510,0.002481,0.000519,-23.087798,259.540407,348.600991,52.147193,0.012216,52.159409,6.326651,-85.258894,85.193538,53.828618
12/12/2017,11:10:00,37.498563,164.560845,344.560845,37.498563,6.158095,11.843478,17.528246,2458099.744444,0.179459,2458099.745231,0.179459,0.017946,80.398596,-0.000211,0.984580,260.398596,0.000211,80205.104938,6817.886471,85772.663480,86808.292197,-222.053851,-0.003388,-0.002032,84373.047650,23.434926,-0.005781,260.389427,169.127229,169.124120,259.543716,-23.086611,349.851105,0.002481,0.000463,-23.088057,259.544179,349.850642,52.489371,0.012066,52.501437,6.325030,-85.258894,85.193538,53.828618
12/12/2017,11:15:00,37.193608,166.387440,346.387440,37.193608,6.158095,11.843478,17.528246,2458099.747917,0.179459,2458099.748704,0.179459,0.017946,80.402127,-0.000211,0.984580,260.402127,0.000211,80205.147267,6817.889893,85772.708845,86808.338132,-222.054035,-0.003388,-0.002032,84373.047645,23.434926,-0.005781,260.392958,170.380652,170.377543,259.547543,-23.086865,351.100700,0.002481,0.000406,-23.088315,259.547950,351.100293,52.794458,0.011934,52.806392,6.323408,-85.258894,85.193538,53.828618
12/12/2017,11:20:00,36.926647,168.242283,348.242283,36.926647,6.158095,11.843478,17.528246,2458099.751389,0.179459,2458099.752176,0.179459,0.017946,80.405657,-0.000211,0.984580,260.405657,0.000211,80205.189596,6817.893315,85772.754210,86808.384067,-222.054219,-0.003388,-0.002032,84373.047641,23.434926,-0.005781,260.396488,171.634074,171.630965,259.551371,-23.087120,352.350294,0.002481,0.000350,-23.088572,259.551721,352.349944,53.061534,0.011819,53.073353,6.321786,-85.258894,85.193538,53.828618
12/12/2017,11:25:00,36.698511,170.122113,350.122113,36.698511,6.158095,11.843478,17.528246,2458099.754861,0.179459,2458099.755648,0.179459,0.017946,80.409188,-0.000211,0.984579,260.409188,0.000211,80205.231925,6817.896737,85772.799574,86808.430002,-222.054403,-0.003388,-0.002032,84373.047636,23.434926,-0.005781,260.400019,172.887496,172.884388,259.555199,-23.087374,353.599889,0.002481,0.000293,-23.088829,259.555492,353.599596,53.289768,0.011721,53.301489,6.320165,-85.258894,85.193538,53.828618
12/12/2017,11:30:00,36.509931,172.023365,352.023365,36.509931,6.158095,11.843478,17.528246,2458099.758333,0.179460,2458099.759120,0.179460,0.017946,80.412718,-0.000211,0.984579,260.412718,0.000211,80205.274254,6817.900159,85772.844939,86808.475938,-222.054586,-0.003388,-0.002032,84373.047632,23.434926,-0.005781,260.403549,174.140919,174.137810,259.559027,-23.087629,354.849483,0.002481,0.000236,-23.089086,259.559263,354.849247,53.478428,0.011641,53.490069,6.318543,-85.258894,85.193538,53.828618
12/12/2017,11:35:00,36.361523,173.942208,353.942208,36.361523,6.158095,11.843478,17.528246,2458099.761806,0.179460,2458099.762593,0.179460,0.017946,80.416249,-0.000211,0.984578,260.416249,0.000211,80205.316583,6817.903582,85772.890303,86808.521873,-222.054770,-0.003388,-0.002032,84373.047627,23.434926,-0.005781,260.407079,175.394341,175.391232,259.562854,-23.087883,356.099078,0.002481,0.000179,-23.089342,259.563033,356.098899,53.626899,0.011578,53.638477,6.316921,-85.258894,85.193538,53.828618
12/12/2017,11:40:00,36.253781,175.874586,355.874586,36.253781,6.158095,11.843478,17.528246,2458099.765278,0.179460,2458099.766065,0.179460,0.017946,80.419779,-0.000211,0.984578,260.419779,0.000211,80205.358912,6817.907004,85772.935668,86808.567808,-222.054954,-0.003389,-0.002032,84373.047623,23.434926,-0.005781,260.410610,176.647764,176.644655,259.566682,-23.088137,357.348672,0.002481,0.000122,-23.089597,259.566804,357.348551,53.734686,0.011532,53.746219,6.315299,-85.258894,85.193538,53.828618
12/12/2017,11:45:00,36.187071,177.816261,357.816261,36.187071,6.158095,11.843478,17.528246,2458099.768750,0.179460,2458099.769537,0.179460,0.017946,80.423310,-0.000211,0.984578,260.423310,0.000211,80205.401241,6817.910426,85772.981032,86808.613743,-222.055138,-0.003389,-0.002032,84373.047619,23.434925,-0.005781,260.414140,177.901186,177.898077,259.570510,-23.088391,358.598267,0.002481,0.000064,-23.089852,259.570574,358.598202,53.801424,0.011504,53.812929,6.313677,-85.258894,85.193538,53.828618
12/12/2017,11:50:00,36.161620,179.762875,359.762875,36.161620,6.158095,11.843478,17.528246,2458099.772222,0.179460,2458099.773009,0.179460,0.017946,80.426840,-0.000211,0.984577,260.426840,0.000211,80205.443570,6817.913848,85773.026397,86808.659679,-222.055322,-0.003389,-0.002032,84373.047614,23.434925,-0.005781,260.417671,179.154608,179.151499,259.574338,-23.088645,359.847861,0.002481,0.000007,-23.090107,259.574345,359.847854,53.826887,0.011494,53.838380,6.312055,-85.258894,85.193538,53.828618
12/12/2017,11:55:00,36.177514,181.709998,1.709998,36.177514,6.158095,11.843478,17.528246,2458099.775694,0.179460,2458099.776481,0.179460,0.017946,80.430370,-0.000211,0.984577,260.430370,0.000211,80205.485899,6817.917271,85773.071762,86808.705614,-222.055506,-0.003389,-0.002032,84373.047610,23.434925,-0.005781,260.421201,180.408031,180.404921,259.578166,-23.088899,1.097456,0.002481,-0.000050,-23.090360,259.578116,1.097506,53.810986,0.011500,53.822486,6.310433,-85.258894,85.193538,53.828618
12/12/2017,12:00:00,36.234699,183.653197,3.653197,36.234699,6.158095,11.843478,17.528246,2458099.779167,0.179460,2458099.779954,0.179460,0.017946,80.433901,-0.000212,0.984577,260.433901,0.000212,80205.528228,6817.920693,85773.117126,86808.751549,-222.055690,-0.003389,-0.002032,84373.047605,23.434925,-0.005781,260.424731,181.661453,181.658344,259.581994,-23.089153,2.347050,0.002481,-0.000108,-23.090614,259.581886,2.347158,53.753777,0.011524,53.765301,6.308810,-85.258894,85.193538,53.828618
12/12/2017,12:05:00,36.332979,185.588089,5.588089,36.332979,6.158095,11.843478,17.528246,2458099.782639,0.179460,2458099.783426,0.179460,0.017946,80.437431,-0.000212,0.984576,260.437431,0.000212,80205.570557,6817.924115,85773.162491,86808.797484,-222.055873,-0.003389,-0.002032,84373.047601,23.434925,-0.005781,260.428262,182.914875,182.911766,259.585822,-23.089407,3.596644,0.002481,-0.000165,-23.090866,259.585657,3.596809,53.655455,0.011566,53.667021,6.307188,-85.258894,85.193538,53.828618
12/12/2017,12:10:00,36.472022,187.510405,7.510405,36.472022,6.158095,11.843478,17.528246,2458099.786111,0.179460,2458099.786898,0.179460,0.017946,80.440962,-0.000212,0.984576,260.440962,0.000212,80205.612886,6817.927537,85773.207855,86808.843420,-222.056057,-0.003389,-0.002032,84373.047596,23.434925,-0.005781,260.431792,184.168298,184.165189,259.589650,-23.089661,4.846239,0.002481,-0.000222,-23.091118,259.589428,4.846461,53.516353,0.011625,53.527978,6.305566,-85.258894,85.193538,53.828618
12/12/2017,12:15:00,36.651362,189.416042,9.416042,36.651362,6.158095,11.843478,17.528246,2458099.789583,0.179460,2458099.790370,0.179460,0.017946,80.444492,-0.000212,0.984576,260.444492,0.000212,80205.655215,6817.930959,85773.253220,86808.889355,-222.056241,-0.003389,-0.002032,84373.047592,23.434925,-0.005781,260.435323,185.421720,185.418611,259.593478,-23.089914,6.095833,0.002481,-0.000279,-23.091370,259.593199,6.096112,53.336937,0.011701,53.348638,6.303943,-85.258894,85.193538,53.828618
12/12/2017,12:20:00,36.870409,191.301113,11.301113,36.870409,6.158095,11.843478,17.528246,2458099.793056,0.179460,2458099.793843,0.179460,0.017946,80.448023,-0.000212,0.984575,260.448023,0.000212,80205.697544,6817.934382,85773.298584,86808.935290,-222.056425,-0.003389,-0.002032,84373.047587,23.434925,-0.005781,260.438853,186.675143,186.672033,259.597306,-23.090168,7.345428,0.002481,-0.000336,-23.091621,259.596970,7.345764,53.117796,0.011795,53.129591,6.302321,-85.258894,85.193538,53.828618
12/12/2017,12:25:00,37.128459,193.161990,13.161990,37.128459,6.158095,11.843478,17.528246,2458099.796528,0.179461,2458099.797315,0.179461,0.017946,80.451553,-0.000212,0.984575,260.451553,0.000212,80205.739873,6817.937804,85773.343949,86808.981225,-222.056609,-0.003389,-0.002032,84373.047583,23.434925,-0.005781,260.442384,187.928565,187.925456,259.601134,-23.090421,8.595022,0.002481,-0.000393,-23.091872,259.600741,8.595415,52.859635,0.011906,52.871541,6.300698,-85.258894,85.193538,53.828618
12/12/2017,12:30:00,37.424702,194.995338,14.995338,37.424702,6.158095,11.843478,17.528246,2458099.800000,0.179461,2458099.800787,0.179461,0.017946,80.455084,-0.000212,0.984574,260.455084,0.000212,80205.782202,6817.941226,85773.389313,86809.027161,-222.056793,-0.003389,-0.002032,84373.047578,23.434925,-0.005781,260.445914,189.181987,189.178878,259.604962,-23.090674,9.844616,0.002481,-0.000449,-23.092122,259.604512,9.845066,52.563264,0.012034,52.575298,6.299075,-85.258894,85.193538,53.828618
12/12/2017,12:35:00,37.758236,196.798141,16.798141,37.758236,6.158095,11.843478,17.528246,2458099.803472,0.179461,2458099.804259,0.179461,0.017946,80.458614,-0.000212,0.984574,260.458614,0.000212,80205.824531,6817.944648,85773.434678,86809.073096,-222.056977,-0.003389,-0.002032,84373.047574,23.434925,-0.005781,260.449444,190.435410,190.432300,259.608790,-23.090927,11.094211,0.002481,-0.000506,-23.092371,259.608284,11.094716,52.229584,0.012179,52.241764,6.297452,-85.258894,85.193538,53.828618
12/12/2017,12:40:00,38.128081,198.567721,18.567721,38.128081,6.158095,11.843478,17.528246,2458099.806944,0.179461,2458099.807731,0.179461,0.017946,80.462145,-0.000212,0.984574,260.462145,0.000212,80205.866860,6817.948071,85773.480043,86809.119031,-222.057161,-0.003389,-0.002032,84373.047570,23.434925,-0.005781,260.452975,191.688832,191.685723,259.612618,-23.091181,12.343805,0.002481,-0.000562,-23.092620,259.612056,12.344367,51.859577,0.012342,51.871919,6.295830,-85.258894,85.193538,53.828618
12/12/2017,12:45:00,38.533186,200.301748,20.301748,38.533186,6.158095,11.843478,17.528246,2458099.810417,0.179461,2458099.811204,0.179461,0.017946,80.465675,-0.000212,0.984573,260.465675,0.000212,80205.909189,6817.951493,85773.525407,86809.164966,-222.057344,-0.003389,-0.002032,84373.047565,23.434925,-0.005781,260.456505,192.942255,192.939145,259.616446,-23.091434,13.593399,0.002481,-0.000618,-23.092868,259.615828,13.594017,51.454291,0.012523,51.466814,6.294207,-85.258894,85.193538,53.828618
12/12/2017,12:50:00,38.972448,201.998238,21.998238,38.972448,6.158095,11.843478,17.528246,2458099.813889,0.179461,2458099.814676,0.179461,0.017946,80.469206,-0.000212,0.984573,260.469206,0.000212,80205.951518,6817.954915,85773.570772,86809.210901,-222.057528,-0.003389,-0.002032,84373.047561,23.434925,-0.005781,260.460036,194.195677,194.192567,259.620274,-23.091687,14.842993,0.002481,-0.000673,-23.093116,259.619601,14.843667,51.014831,0.012721,51.027552,6.292584,-85.258894,85.193538,53.828618
12/12/2017,12:55:00,39.444723,203.655554,23.655554,39.444723,6.158095,11.843478,17.528246,2458099.817361,0.179461,2458099.818148,0.179461,0.017946,80.472736,-0.000212,0.984573,260.472736,0.000212,80205.993847,6817.958337,85773.616136,86809.256837,-222.057712,-0.003389,-0.002032,84373.047556,23.434925,-0.005781,260.463566,195.449099,195.445990,259.624102,-23.091939,16.092588,0.002481,-0.000728,-23.093363,259.623374,16.093316,50.542341,0.012936,50.555277,6.290961,-85.258894,85.193538,53.828618
12/12/2017,13:00:00,39.948834,205.272389,25.272389,39.948834,6.158095,11.843478,17.528246,2458099.820833,0.179461,2458099.821620,0.179461,0.017946,80.476267,-0.000213,0.984572,260.476267,0.000213,80206.036176,6817.961759,85773.661501,86809.302772,-222.057896,-0.003389,-0.002032,84373.047552,23.434925,-0.005781,260.467097,196.702522,196.699412,259.627930,-23.092192,17.342182,0.002481,-0.000783,-23.093610,259.627147,17.342965,50.037996,0.013170,50.051166,6.289337,-85.258894,85.193538,53.828618
12/12/2017,13:05:00,40.483589,206.847753,26.847753,40.483589,6.158095,11.843478,17.528246,2458099.824306,0.179461,2458099.825093,0.179461,0.017946,80.479797,-0.000213,0.984572,260.479797,0.000213,80206.078505,6817.965182,85773.706865,86809.348707,-222.058080,-0.003389,-0.002032,84373.047547,23.434925,-0.005781,260.470627,197.955944,197.952834,259.631758,-23.092445,18.591776,0.002481,-0.000838,-23.093857,259.630920,18.592614,49.502990,0.013421,49.516411,6.287714,-85.258894,85.193538,53.828618
12/12/2017,13:10:00,41.047783,208.380953,28.380953,41.047783,6.158095,11.843478,17.528246,2458099.827778,0.179461,2458099.828565,0.179461,0.017946,80.483328,-0.000213,0.984572,260.483328,0.000213,80206.120834,6817.968604,85773.752230,86809.394642,-222.058264,-0.003389,-0.002032,84373.047543,23.434925,-0.005781,260.474158,199.209367,199.206257,259.635586,-23.092697,19.841370,0.002481,-0.000892,-23.094102,259.634695,19.842262,48.938526,0.013690,48.952217,6.286091,-85.258894,85.193538,53.828618
12/12/2017,13:15:00,41.640216,209.871567,29.871567,41.640216,6.158095,11.843478,17.528246,2458099.831250,0.179461,2458099.832037,0.179462,0.017946,80.486858,-0.000213,0.984571,260.486858,0.000213,80206.163163,6817.972026,85773.797594,86809.440578,-222.058448,-0.003390,-0.002032,84373.047538,23.434925,-0.005781,260.477688,200.462789,200.459679,259.639415,-23.092950,21.090964,0.002481,-0.000946,-23.094348,259.638469,21.091910,48.345806,0.013978,48.359784,6.284467,-85.258894,85.193538,53.828618
12/12/2017,13:20:00,42.259693,211.319427,31.319427,42.259693,6.158095,11.843478,17.528246,2458099.834722,0.179462,2458099.835509,0.179462,0.017946,80.490389,-0.000213,0.984571,260.490389,0.000213,80206.205492,6817.975448,85773.842959,86809.486513,-222.058631,-0.003390,-0.002032,84373.047534,23.434925,-0.005781,260.481219,201.716211,201.713101,259.643243,-23.093202,22.340559,0.002481,-0.000999,-23.094592,259.642244,22.341557,47.726022,0.014285,47.740307,6.282844,-85.258894,85.193538,53.828618
12/12/2017,13:25:00,42.905037,212.724584,32.724584,42.905037,6.158095,11.843478,17.528246,2458099.838194,0.179462,2458099.838981,0.179462,0.017946,80.493919,-0.000213,0.984571,260.493919,0.000213,80206.247821,6817.978871,85773.888324,86809.532448,-222.058815,-0.003390,-0.002032,84373.047530,23.434925,-0.005781,260.484749,202.969634,202.966524,259.647071,-23.093454,23.590153,0.002481,-0.001052,-23.094837,259.646019,23.591204,47.080352,0.014610,47.094963,6.281220,-85.258894,85.193538,53.828618
12/12/2017,13:30:00,43.575093,214.087290,34.087290,43.575093,6.158095,11.843478,17.528246,2458099.841667,0.179462,2458099.842454,0.179462,0.017946,80.497450,-0.000213,0.984570,260.497450,0.000213,80206.290150,6817.982293,85773.933688,86809.578383,-222.058999,-0.003390,-0.002032,84373.047525,23.434925,-0.005781,260.488280,204.223056,204.219946,259.650899,-23.093707,24.839747,0.002481,-0.001104,-23.095080,259.649795,24.840851,46.409951,0.014956,46.424907,6.279597,-85.258894,85.193538,53.828618
12/12/2017,13:35:00,44.268732,215.407969,35.407969,44.268732,6.158095,11.843478,17.528246,2458099.845139,0.179462,2458099.845926,0.179462,0.017946,80.500981,-0.000213,0.984570,260.500981,0.000213,80206.332479,6817.985715,85773.979053,86809.624319,-222.059183,-0.003390,-0.002032,84373.047521,23.434925,-0.005781,260.491810,205.476478,205.473368,259.654728,-23.093959,26.089341,0.002481,-0.001156,-23.095323,259.653572,26.090496,45.715947,0.015321,45.731268,6.277973,-85.258894,85.193538,53.828618
12/12/2017,13:40:00,44.984854,216.687194,36.687194,44.984854,6.158095,11.843478,17.528246,2458099.848611,0.179462,2458099.849398,0.179462,0.017946,80.504511,-0.000213,0.984569,260.504511,0.000213,80206.374808,6817.989137,85774.024417,86809.670254,-222.059367,-0.003390,-0.002032,84373.047516,23.434925,-0.005781,260.495341,206.729901,206.726791,259.658556,-23.094211,27.338935,0.002481,-0.001207,-23.095566,259.657349,27.340142,44.999438,0.015708,45.015146,6.276349,-85.258894,85.193538,53.828618
12/12/2017,13:45:00,45.722398,217.925664,37.925664,45.722398,6.158095,11.843478,17.528246,2458099.852083,0.179462,2458099.852870,0.179462,0.017946,80.508042,-0.000213,0.984569,260.508042,0.000213,80206.417137,6817.992559,85774.069782,86809.716189,-222.059551,-0.003390,-0.002032,84373.047512,23.434925,-0.005781,260.498871,207.983323,207.980213,259.662384,-23.094463,28.588529,0.002481,-0.001257,-23.095808,259.661127,28.589786,44.261486,0.016116,44.277602,6.274726,-85.258894,85.193538,53.828618
12/12/2017,13:50:00,46.480334,219.124184,39.124184,46.480334,6.158095,11.843478,17.528246,2458099.855556,0.179462,2458099.856343,0.179462,0.017946,80.511572,-0.000213,0.984569,260.511572,0.000213,80206.459466,6817.995982,85774.115146,86809.762124,-222.059735,-0.003390,-0.002032,84373.047507,23.434925,-0.005781,260.502402,209.236746,209.233635,259.666212,-23.094714,29.838123,0.002481,-0.001307,-23.096050,259.664905,29.839430,43.503119,0.016547,43.519666,6.273102,-85.258894,85.193538,53.828618
12/12/2017,13:55:00,47.257675,220.283643,40.283643,47.257675,6.158095,11.843478,17.528246,2458099.859028,0.179462,2458099.859815,0.179462,0.017946,80.515103,-0.000213,0.984568,260.515103,0.000213,80206.501795,6817.999404,85774.160511,86809.808060,-222.059919,-0.003390,-0.002033,84373.047503,23.434925,-0.005781,260.505932,210.490168,210.487058,259.670041,-23.094966,31.087717,0.002481,-0.001357,-23.096291,259.668684,31.089074,42.725325,0.017001,42.742325,6.271478,-85.258894,85.193538,53.828618
12/12/2017,14:00:00,48.053468,221.404999,41.404999,48.053468,6.158095,11.843478,17.528246,2458099.862500,0.179462,2458099.863287,0.179462,0.017946,80.518633,-0.000213,0.984568,260.518633,0.000213,80206.544124,6818.002826,85774.205875,86809.853995,-222.060102,-0.003390,-0.002033,84373.047498,23.434925,-0.005781,260.509463,211.743590,211.740480,259.673869,-23.095218,32.337311,0.002481,-0.001406,-23.096532,259.672463,32.338716,41.929052,0.017480,41.946532,6.269854,-85.258894,85.193538,53.828618
12/12/2017,14:05:00,48.866805,222.489260,42.489260,48.866805,6.158095,11.843478,17.528246,2458099.865972,0.179462,2458099.866759,0.179462,0.017946,80.522164,-0.000214,0.984568,260.522164,0.000214,80206.586453,6818.006248,85774.251240,86809.899930,-222.060286,-0.003390,-0.002033,84373.047494,23.434925,-0.005781,260.512993,212.997013,212.993902,259.677697,-23.095469,33.586905,0.002481,-0.001454,-23.096772,259.676244,33.588359,41.115211,0.017984,41.133195,6.268230,-85.258894,85.193538,53.828618
12/12/2017,14:10:00,49.696813,223.537473,43.537473,49.696813,6.158095,11.843478,17.528246,2458099.869444,0.179463,2458099.870231,0.179463,0.017946,80.525694,-0.000214,0.984567,260.525694,0.000214,80206.628782,6818.009671,85774.296605,86809.945865,-222.060470,-0.003390,-0.002033,84373.047489,23.434925,-0.005781,260.516524,214.250435,214.247325,259.681526,-23.095721,34.836499,0.002481,-0.001501,-23.097012,259.680025,34.838000,40.284671,0.018516,40.303187,6.266605,-85.258894,85.193538,53.828618
12/12/2017,14:15:00,50.542663,224.550709,44.550709,50.542663,6.158095,11.843478,17.528246,2458099.872917,0.179463,2458099.873704,0.179463,0.017946,80.529225,-0.000214,0.984567,260.529225,0.000214,80206.671111,6818.013093,85774.341969,86809.991801,-222.060654,-0.003390,-0.002033,84373.047485,23.434925,-0.005781,260.520054,215.503858,215.500747,259.685354,-23.095972,36.086093,0.002481,-0.001548,-23.097252,259.683806,36.087641,39.438261,0.019077,39.457337,6.264981,-85.258894,85.193538,53.828618
12/12/2017,14:20:00,51.403561,225.530056,45.530056,51.403561,6.158095,11.843478,17.528246,2458099.876389,0.179463,2458099.877176,0.179463,0.017946,80.532756,-0.000214,0.984567,260.532756,0.000214,80206.713440,6818.016515,85774.387334,86810.037736,-222.060838,-0.003390,-0.002033,84373.047481,23.434925,-0.005781,260.523585,216.757280,216.754169,259.689183,-23.096223,37.335687,0.002481,-0.001594,-23.097491,259.687589,37.337280,38.576771,0.019668,38.596439,6.263357,-85.258894,85.193538,53.828618
12/12/2017,14:25:00,52.278753,226.476604,46.476604,52.278753,6.158095,11.843478,17.528246,2458099.879861,0.179463,2458099.880648,0.179463,0.017946,80.536286,-0.000214,0.984566,260.536286,0.000214,80206.755769,6818.019937,85774.432698,86810.083671,-222.061022,-0.003390,-0.002033,84373.047476,23.434925,-0.005781,260.527115,218.010702,218.007592,259.693011,-23.096475,38.585281,0.002481,-0.001639,-23.097729,259.691372,38.586920,37.700955,0.020292,37.721247,6.261733,-85.258894,85.193538,53.828618
